variant,origin,seed,val_RMSE,val_MAE,test_RMSE,test_MAE,pred_mean,truth_mean,epochs_used,elapsed,cfg_arch,cfg_inputs,cfg_norm,cfg_proj,cfg_head,cfg_horizon_lam,cfg_coupling,cfg_sim,cfg_state,cfg_loss,cfg_omega,cfg_gamma,cfg_rho,cfg_s0,cfg_lambda_max,cfg_epochs,cfg_lr,cfg_hidden,cfg_depletion,cfg_learn_rho,cfg_learn_rates,learned_rho_mult,learned_omega,learned_gamma,cfg_beta_district,cfg_seasonal,cfg_mod_clamp,learned_e_scale,learned_i_scale,cfg_learn_state
head_mass,0.7,0,15.863104820251465,6.702009677886963,24.58885955810547,11.364541053771973,14.882218360900879,19.014223098754883,61,13.1,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
head_mass,0.7,1,15.846704483032227,6.698279857635498,24.587108612060547,11.36324405670166,14.862781524658203,19.014223098754883,61,13.1,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
head_mass,0.7,2,15.872653007507324,6.704478740692139,24.595111846923828,11.371700286865234,14.87889289855957,19.014223098754883,61,13.3,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
head_mass,0.85,0,24.060964584350586,14.64401912689209,60.75377655029297,26.748247146606445,35.78010177612305,50.54822540283203,61,14.2,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
head_mass,0.85,1,24.059926986694336,14.64230728149414,60.75771713256836,26.749469757080078,35.75075149536133,50.54822540283203,61,14.3,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
head_mass,0.85,2,24.079471588134766,14.658175468444824,60.75486373901367,26.758922576904297,35.786685943603516,50.54822540283203,61,14.3,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.55,0,32.6429328918457,15.048379898071289,66.53622436523438,26.000486373901367,36.55414581298828,51.89012145996094,97,18.4,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.55,1,33.019775390625,15.069241523742676,66.74656677246094,26.21485137939453,37.69591522216797,51.89012145996094,100,19.0,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.55,2,33.01413345336914,15.039510726928711,66.6064453125,26.025110244750977,37.49238586425781,51.89012145996094,100,18.8,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.7,0,16.411603927612305,8.212299346923828,24.393566131591797,11.59323501586914,16.590051651000977,19.014223098754883,97,19.1,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.7,1,16.20230484008789,7.374326229095459,24.719627380371094,11.611172676086426,15.13931941986084,19.014223098754883,100,19.8,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.7,2,16.411725997924805,7.691757678985596,24.620702743530273,11.542654037475586,15.607783317565918,19.014223098754883,100,19.8,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.85,0,23.767210006713867,14.384784698486328,61.86061096191406,27.312131881713867,33.273536682128906,50.54822540283203,100,17.6,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.85,1,23.775279998779297,14.433958053588867,61.86183166503906,27.329221725463867,33.38508605957031,50.54822540283203,100,17.1,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
coup_explicit,0.85,2,23.82992172241211,14.43162727355957,61.89091873168945,27.341585159301758,33.20457458496094,50.54822540283203,100,17.0,STGAT,cases,orig,linear1,sigmoid,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.55,1,32.141357421875,14.90538215637207,59.46809005737305,21.968656539916992,43.354469299316406,51.89012145996094,61,15.1,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.55,2,32.12913513183594,14.902779579162598,59.457767486572266,21.96578025817871,43.34673309326172,51.89012145996094,61,15.2,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.55,0,32.141597747802734,14.905928611755371,59.47929000854492,21.973426818847656,43.34321212768555,51.89012145996094,61,15.3,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.7,0,15.85226821899414,6.699380874633789,24.58735466003418,11.365428924560547,14.873783111572266,19.014223098754883,61,15.5,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.7,1,15.853415489196777,6.6992506980896,24.586767196655273,11.36347770690918,14.878266334533691,19.014223098754883,61,15.7,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.7,2,15.85635757446289,6.699639320373535,24.58777618408203,11.365391731262207,14.879266738891602,19.014223098754883,61,16.1,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.55,0,32.10540771484375,14.966020584106445,59.39091873168945,22.058490753173828,43.9514045715332,51.89012145996094,61,12.2,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.55,1,32.115501403808594,14.961199760437012,59.41440963745117,22.058931350708008,43.918373107910156,51.89012145996094,61,12.2,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.55,2,32.091590881347656,14.964223861694336,59.43458557128906,22.08341407775879,43.919124603271484,51.89012145996094,61,12.3,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.85,0,24.063932418823242,14.646795272827148,60.74979782104492,26.75013542175293,35.772857666015625,50.54822540283203,61,13.5,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.85,2,24.0638370513916,14.64671516418457,60.7474250793457,26.750368118286133,35.780609130859375,50.54822540283203,61,13.5,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_per_week,0.85,1,24.060710906982422,14.643117904663086,60.74958038330078,26.747276306152344,35.77759552001953,50.54822540283203,61,13.6,STGAT,cases,orig,linear1,mass,per_week,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.7,0,15.850695610046387,6.725400924682617,24.569957733154297,11.382296562194824,15.096339225769043,19.014223098754883,61,13.7,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.7,1,15.834351539611816,6.721428394317627,24.56804847717285,11.380935668945312,15.076337814331055,19.014223098754883,61,13.8,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.7,2,15.860085487365723,6.728129863739014,24.576557159423828,11.389992713928223,15.09327507019043,19.014223098754883,61,13.9,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.85,0,24.031036376953125,14.660661697387695,60.71013641357422,26.771190643310547,36.20051574707031,50.54822540283203,61,14.5,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.85,1,24.029708862304688,14.658632278442383,60.71394729614258,26.771831512451172,36.169700622558594,50.54822540283203,61,14.3,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_coup,0.85,2,24.050132751464844,14.675457954406738,60.71183776855469,26.78240203857422,36.20743942260742,50.54822540283203,61,14.5,STGAT,cases,orig,linear1,mass,repeat,explicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_norm,0.55,0,32.1495475769043,14.911711692810059,59.47657775878906,21.97296905517578,43.354698181152344,51.89012145996094,61,11.7,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_norm,0.55,1,32.159996032714844,14.908188819885254,59.49824905395508,21.972585678100586,43.327205657958984,51.89012145996094,61,11.7,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_norm,0.55,2,32.134708404541016,14.91220474243164,59.515506744384766,21.998245239257812,43.32499313354492,51.89012145996094,61,11.9,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_norm,0.7,0,15.863107681274414,6.7020158767700195,24.588855743408203,11.36453628540039,14.88222885131836,19.014223098754883,61,12.2,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_norm,0.7,1,15.846297264099121,6.69816255569458,24.587018966674805,11.36317253112793,14.863724708557129,19.014223098754883,61,12.2,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_norm,0.7,2,15.852417945861816,6.694565773010254,24.603397369384766,11.38086223602295,14.835919380187988,19.014223098754883,100,20.5,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_proj,0.55,1,32.147857666015625,14.912286758422852,59.45750427246094,21.968137741088867,43.409210205078125,51.89012145996094,61,12.3,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_proj,0.55,0,32.125328063964844,14.896479606628418,59.44948196411133,21.958805084228516,43.3673210144043,51.89012145996094,61,12.4,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_norm,0.85,2,24.073488235473633,14.655447959899902,60.68401336669922,26.738985061645508,35.29845428466797,50.54822540283203,85,19.4,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_norm,0.85,1,24.054092407226562,14.63339614868164,60.589012145996094,26.71462059020996,35.15949249267578,50.54822540283203,88,20.4,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_norm,0.85,0,23.88744354248047,14.476612091064453,59.916168212890625,26.460920333862305,35.065269470214844,50.54822540283203,100,22.7,STGAT,cases,train_only,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_proj,0.55,2,32.175357818603516,14.920661926269531,59.528114318847656,21.988651275634766,43.30501937866211,51.89012145996094,61,12.5,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_proj,0.7,1,15.83397102355957,6.694937705993652,24.588062286376953,11.365068435668945,14.890877723693848,19.014223098754883,61,13.4,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_proj,0.7,0,15.844127655029297,6.694492340087891,24.586210250854492,11.363809585571289,14.880783081054688,19.014223098754883,61,13.6,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_proj,0.7,2,15.856505393981934,6.700809955596924,24.592647552490234,11.368135452270508,14.868623733520508,19.014223098754883,61,13.3,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_proj,0.85,0,24.062339782714844,14.644804000854492,60.738365173339844,26.741525650024414,35.780517578125,50.54822540283203,61,14.6,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_proj,0.85,1,24.06403160095215,14.645574569702148,60.739044189453125,26.742408752441406,35.803077697753906,50.54822540283203,61,14.5,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_proj,0.85,2,24.06964874267578,14.650229454040527,60.76483917236328,26.75843048095703,35.76314926147461,50.54822540283203,61,14.5,STGAT,cases,orig,mlp,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,16,,,,,,,,,,,,
mass_rates,0.55,1,37.914493560791016,17.33727264404297,70.57777404785156,25.920570373535156,35.677459716796875,51.89012145996094,73,14.1,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_rates,0.55,0,37.86381149291992,17.328411102294922,70.54682922363281,25.982280731201172,35.22608947753906,51.89012145996094,76,14.5,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_rates,0.55,2,37.921566009521484,17.364315032958984,70.59705352783203,26.038978576660156,35.096923828125,51.89012145996094,76,14.7,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_rates,0.7,0,17.557279586791992,7.439265727996826,26.528295516967773,12.164205551147461,12.293048858642578,19.014223098754883,73,14.7,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_rates,0.7,1,17.52696990966797,7.432620525360107,26.521076202392578,12.164521217346191,12.338892936706543,19.014223098754883,73,14.8,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_rates,0.7,2,17.632362365722656,7.46605920791626,26.497777938842773,12.135889053344727,12.639547348022461,19.014223098754883,70,14.5,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_rates,0.85,1,25.45858383178711,15.507763862609863,68.23851776123047,30.49101448059082,30.246694564819336,50.54822540283203,64,14.6,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_rates,0.85,0,25.448711395263672,15.501578330993652,68.1871337890625,30.470754623413086,30.257492065429688,50.54822540283203,67,15.3,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_rates,0.85,2,25.465862274169922,15.512489318847656,68.1715316772461,30.476499557495117,30.264616012573242,50.54822540283203,67,14.5,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.1694915254237288,0.22222222222222224,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.55,0,33.2756233215332,15.438200950622559,61.66516876220703,22.87990379333496,41.408477783203125,51.89012145996094,61,14.3,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.55,1,33.28937530517578,15.438520431518555,61.68372344970703,22.883291244506836,41.380428314208984,51.89012145996094,61,14.0,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.55,2,33.274681091308594,15.448410034179688,61.707237243652344,22.907690048217773,41.382415771484375,51.89012145996094,61,14.0,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.7,0,16.401477813720703,6.883596420288086,24.971235275268555,11.588521957397461,14.236104011535645,19.014223098754883,61,15.4,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.7,1,16.387731552124023,6.880434989929199,24.97121238708496,11.588417053222656,14.217839241027832,19.014223098754883,61,15.1,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.7,2,16.412891387939453,6.886972427368164,24.977386474609375,11.596297264099121,14.235147476196289,19.014223098754883,61,14.3,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.85,0,24.600502014160156,14.980100631713867,61.578277587890625,27.31000328063965,34.544803619384766,50.54822540283203,61,15.0,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.85,1,24.60115623474121,14.97937297821045,61.582252502441406,27.313003540039062,34.518009185791016,50.54822540283203,61,14.5,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
sim_closed,0.85,2,24.61855697631836,14.9950590133667,61.578460693359375,27.32009506225586,34.55458450317383,50.54822540283203,61,14.3,STGAT,cases,orig,linear1,mass,repeat,implicit,closed,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,,,,,,,,,,,,
mass_s_nodep,0.55,1,22.18234634399414,12.08158016204834,44.072879791259766,19.05345916748047,52.39903259277344,51.89012145996094,88,21.1,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
mass_s_nodep,0.7,1,12.794173240661621,5.833714485168457,22.731218338012695,10.538481712341309,19.307315826416016,19.014223098754883,85,21.1,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
mass_s_nodep,0.55,2,22.174503326416016,12.092644691467285,44.07783889770508,19.05976104736328,52.559261322021484,51.89012145996094,88,21.2,STGAT,cases,orig,linear1,mass,repeat,implicit,open,flow,mse,0.09999999999999999,0.14285714285714285,0.09090909090909091,0.31799999999999995,0.14285714285714285,100,0.003,0,0.0,False,False,,,,,,,,,
