label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
W16,4,0.625,0,AdaptiveGCN,0.0,0.46944981813430786,1.0,gtcn,none,245,245,33,11960,594.155,9.7764,1,28.123672049095013,13.258534158629676,50.73345019666464,55.94219189465278,3.875,825
W16,4,0.625,0,AdaptiveGCN,0.0,0.46944981813430786,1.0,gtcn,none,245,245,33,11960,594.155,9.7764,2,30.753605756994652,14.752534249489774,51.79425097139655,56.995485253609715,7.416666666666667,825
W16,4,0.625,0,AdaptiveGCN,0.0,0.46944981813430786,1.0,gtcn,none,245,245,33,11960,594.155,9.7764,3,35.70604691775832,16.370301310885417,54.2343888761847,58.70946740535267,7.875,825
W16,4,0.625,1,AdaptiveGCN,0.0,0.5014636516571045,1.0,gtcn,none,245,245,33,11960,507.015,18.618,0,31.479194231660955,14.385825301671279,50.70759795828599,54.12179267464191,nan,2475
W16,4,0.625,1,AdaptiveGCN,0.0,0.5014636516571045,1.0,gtcn,none,245,245,33,11960,507.015,18.618,1,27.872405686332826,12.892570042275315,50.04018519556642,53.7511740211869,2.2916666666666665,825
W16,4,0.625,1,AdaptiveGCN,0.0,0.5014636516571045,1.0,gtcn,none,245,245,33,11960,507.015,18.618,2,30.188813868857544,14.223248902260693,49.57551174629181,53.751173952776945,4.166666666666667,825
W16,4,0.625,1,AdaptiveGCN,0.0,0.5014636516571045,1.0,gtcn,none,245,245,33,11960,507.015,18.618,3,35.84108713295211,16.041656960477827,52.50709693299973,54.865387675070934,4.666666666666667,825
W16,4,0.625,2,AdaptiveGCN,0.0,0.5379148721694946,1.0,gtcn,none,245,245,33,11960,368.258,15.7488,0,32.10750561896862,14.9227328692045,51.91222988347008,57.00580761669579,nan,2475
W16,4,0.625,2,AdaptiveGCN,0.0,0.5379148721694946,1.0,gtcn,none,245,245,33,11960,368.258,15.7488,1,28.249886533403306,13.14604589701743,50.42413083203803,55.25893279458969,3.5833333333333335,825
W16,4,0.625,2,AdaptiveGCN,0.0,0.5379148721694946,1.0,gtcn,none,245,245,33,11960,368.258,15.7488,2,30.510637422677444,14.625580376816322,51.14005569046467,56.84167705228557,4.958333333333333,825
W16,4,0.625,2,AdaptiveGCN,0.0,0.5379148721694946,1.0,gtcn,none,245,245,33,11960,368.258,15.7488,3,36.928588737292095,16.99657233377975,54.17250312790755,58.925911768928216,5.541666666666667,825
W16,5,0.7,0,AdaptiveGCN,0.0,0.5449631810188293,1.0,gtcn,none,278,278,32,11960,484.456,8.3351,0,58.77761103695319,30.83543410732246,54.10047923880265,74.38662341665817,nan,2400
W16,5,0.7,0,AdaptiveGCN,0.0,0.5449631810188293,1.0,gtcn,none,278,278,32,11960,484.456,8.3351,1,40.47416836317006,21.684157797839433,45.33499777363876,47.11385875609911,1.25,800
W16,5,0.7,0,AdaptiveGCN,0.0,0.5449631810188293,1.0,gtcn,none,278,278,32,11960,484.456,8.3351,2,57.34150073427701,30.80643313048524,51.66746692979673,70.50482084382176,2.5833333333333335,800
W16,5,0.7,0,AdaptiveGCN,0.0,0.5449631810188293,1.0,gtcn,none,278,278,32,11960,484.456,8.3351,3,73.7442653125296,40.015711393642704,65.29897301297245,105.95904768882704,3.4166666666666665,800
W16,5,0.7,1,AdaptiveGCN,0.0,0.5661620497703552,1.0,gtcn,none,278,278,32,11960,411.061,1.5914,0,56.284880335431296,29.01821860421779,51.06636792988844,69.16001550439682,nan,2400
W16,5,0.7,1,AdaptiveGCN,0.0,0.5661620497703552,1.0,gtcn,none,278,278,32,11960,411.061,1.5914,1,40.363736984166614,21.31462403912039,41.76480309726942,45.29369523568076,1.2083333333333333,800
W16,5,0.7,1,AdaptiveGCN,0.0,0.5661620497703552,1.0,gtcn,none,278,278,32,11960,411.061,1.5914,2,55.57943190329378,29.23430304824258,50.12612195702582,66.35375693460604,2.4166666666666665,800
W16,5,0.7,1,AdaptiveGCN,0.0,0.5661620497703552,1.0,gtcn,none,278,278,32,11960,411.061,1.5914,3,69.17845581611093,36.50572872529039,61.30817873537008,96.19175977790432,3.3333333333333335,800
W16,5,0.7,2,AdaptiveGCN,0.0,0.5546729564666748,1.0,gtcn,none,278,278,32,11960,344.087,6.3355,0,57.29457378632041,30.403736538128772,55.50065371192968,74.99200006487067,nan,2400
W16,5,0.7,2,AdaptiveGCN,0.0,0.5546729564666748,1.0,gtcn,none,278,278,32,11960,344.087,6.3355,1,39.81719574264436,21.52212554505037,46.46847957876407,47.26870238808314,1.25,800
W16,5,0.7,2,AdaptiveGCN,0.0,0.5546729564666748,1.0,gtcn,none,278,278,32,11960,344.087,6.3355,2,55.09923351671065,30.07241890275036,53.96161063968828,71.25815644547018,2.25,800
W16,5,0.7,2,AdaptiveGCN,0.0,0.5546729564666748,1.0,gtcn,none,278,278,32,11960,344.087,6.3355,3,72.29571180319945,39.61666516658559,66.07187091733667,106.87156739369017,3.25,800
W16,6,0.775,0,AdaptiveGCN,0.0,0.5623623132705688,1.0,gtcn,none,311,311,33,11960,192.131,2.0342,0,10.703228095118687,5.265934432711043,91.08957950938992,75.83626748095381,nan,2475
W16,6,0.775,0,AdaptiveGCN,0.0,0.5623623132705688,1.0,gtcn,none,311,311,33,11960,192.131,2.0342,1,8.28049261778133,4.249000323412757,78.16538925489093,67.40238530513795,1.0,825
W16,6,0.775,0,AdaptiveGCN,0.0,0.5623623132705688,1.0,gtcn,none,311,311,33,11960,192.131,2.0342,2,10.357100010840082,5.159737494482207,95.48903778034379,74.39730276901005,3.5384615384615383,825
W16,6,0.775,0,AdaptiveGCN,0.0,0.5623623132705688,1.0,gtcn,none,311,311,33,11960,192.131,2.0342,3,12.95535396431681,6.389065480238165,99.61431149293503,85.64228487445178,4.461538461538462,825
W16,6,0.775,1,AdaptiveGCN,0.0,0.7742379307746887,1.0,gtcn,none,311,311,33,11960,151.23,1.3622,0,10.516654220864325,5.100705488806098,74.85837680949837,72.62699296743669,nan,2475
W16,6,0.775,1,AdaptiveGCN,0.0,0.7742379307746887,1.0,gtcn,none,311,311,33,11960,151.23,1.3622,1,8.217732823565179,4.207150872114933,69.6939950889457,66.58390086939613,1.0,825
