arch,increment,origin,seed,RMSE,MAE,n_windows,n_artifact,RMSE_clean,MAE_clean,growth_max,growth_p99,growth_min
STGAT,spatial_log,0.7,10,39.4080810546875,17.232545852661133,68,0,39.4080810546875,17.232545852661133,0.10688499152370312,0.10687613825084502,-0.09926056671412009
STGAT,spatial_log,0.7,11,38.850528717041016,17.065874099731445,68,0,38.850528717041016,17.065874099731445,0.1940174102783203,0.19184155702590944,-0.14790821075439453
STGAT,spatial_log,0.7,12,39.145172119140625,17.058603286743164,68,0,39.145172119140625,17.058603286743164,0.103643205482439,0.10364294625424986,-0.09199485989120193
STGAT,spatial_log,0.7,13,39.522369384765625,17.37111473083496,68,0,39.522369384765625,17.37111473083496,0.163335382938385,0.13763272941112517,-0.1909099817276001
STGAT,spatial_log,0.7,14,39.27899932861328,17.17276954650879,68,0,39.27899932861328,17.17276954650879,0.13410741090774536,0.11041697442531587,-0.12440335750579834
STGAT,spatial_log,0.7,15,39.3384895324707,17.164609909057617,68,0,39.3384895324707,17.164609909057617,0.10793760092921634,0.1079373378726719,-0.09955105991866775
STGAT,spatial_log,0.7,16,39.2457160949707,17.114381790161133,68,0,39.2457160949707,17.114381790161133,0.10143957518362168,0.10143448570580306,-0.10003661918909568
STGAT,spatial_log,0.7,17,39.18549346923828,17.172218322753906,68,0,39.18549346923828,17.172218322753906,0.0945589542388916,0.09344927379812937,-0.10113143730433005
STGAT,spatial_log,0.7,18,39.265804290771484,17.12808609008789,68,0,39.265804290771484,17.12808609008789,0.10499388795061204,0.10499357432126999,-0.09725683065285606
STGAT,spatial_log,0.7,19,39.554325103759766,17.329471588134766,68,0,39.554325103759766,17.329471588134766,0.11293507003245318,0.11188476887304714,-0.11163616180419922
STGAT,spatial_log,0.85,0,66.88929748535156,16.433988571166992,68,6,22.247425079345703,9.12667465209961,0.11606750590865778,0.1160671711158483,-0.11926584427236353
STGAT,spatial_log,0.85,1,67.09547424316406,16.48712921142578,68,6,22.339704513549805,9.143829345703125,0.09475539831169488,0.09475517463414651,-0.1131923179653408
STGAT,spatial_log,0.85,2,67.33809661865234,16.493412017822266,68,6,22.384180068969727,9.144195556640625,0.10040960307965374,0.10040927314219439,-0.1183805446651699
STGAT,spatial_log,0.85,3,67.23303985595703,16.504491806030273,68,6,22.365703582763672,9.155546188354492,0.12880289935526812,0.12856537774205207,-0.10989944143529118
STGAT,spatial_log,0.85,4,67.50782775878906,16.517301559448242,68,6,22.387065887451172,9.154227256774902,0.08912858959088421,0.08912825584411621,-0.12913083839685935
STGAT,spatial_log,0.85,5,67.10679626464844,16.483375549316406,68,6,22.36856460571289,9.151988983154297,0.12111384241805112,0.12111205053060037,-0.1539998016411308
STGAT,spatial_log,0.85,6,67.73078155517578,16.542781829833984,68,6,22.32779312133789,9.156554222106934,0.09068775177001953,0.08912140634486666,-0.10809526844258488
STGAT,spatial_log,0.85,7,67.52369689941406,16.53545379638672,68,6,22.360774993896484,9.161616325378418,0.12780450490959527,0.1278042812320469,-0.11719727325708884
STGAT,spatial_log,0.85,8,67.12810516357422,16.476633071899414,68,6,22.347522735595703,9.140650749206543,0.10663661952862835,0.10663627833127975,-0.12289595413477439
