district,covariate,lag,r
Badulla,era5_soil_moisture_0_to_7cm_mean,14,-0.3711587691184004
Badulla,era5_soil_moisture_0_to_7cm_mean,15,-0.38336287686120707
Badulla,era5_soil_moisture_0_to_7cm_mean,16,-0.4052582001170744
Badulla,era5_soil_moisture_0_to_7cm_mean,17,-0.398855827291545
Badulla,era5_soil_moisture_0_to_7cm_mean,18,-0.377928688622067
Badulla,era5_soil_moisture_0_to_7cm_mean,19,-0.38300701843450274
Badulla,era5_soil_moisture_0_to_7cm_mean,20,-0.37218968056505924
Batticaloa,era5_soil_moisture_0_to_7cm_mean,2,0.17948083770957654
Batticaloa,era5_soil_moisture_0_to_7cm_mean,3,0.23589912219002487
Batticaloa,era5_soil_moisture_0_to_7cm_mean,4,0.3051700214544669
Batticaloa,era5_soil_moisture_0_to_7cm_mean,5,0.3441976781016265
Batticaloa,era5_soil_moisture_0_to_7cm_mean,6,0.3705916526856659
Batticaloa,era5_soil_moisture_0_to_7cm_mean,7,0.39236096471106846
Batticaloa,era5_soil_moisture_0_to_7cm_mean,8,0.3916988555516237
Batticaloa,era5_soil_moisture_0_to_7cm_mean,9,0.4073310265776254
Batticaloa,era5_soil_moisture_0_to_7cm_mean,10,0.3987706940947962
Batticaloa,era5_soil_moisture_0_to_7cm_mean,11,0.3991110907719793
Batticaloa,era5_soil_moisture_0_to_7cm_mean,12,0.407638984610359
Batticaloa,era5_soil_moisture_0_to_7cm_mean,13,0.38580605328930434
Batticaloa,era5_soil_moisture_0_to_7cm_mean,14,0.3438120505375765
Batticaloa,era5_soil_moisture_0_to_7cm_mean,15,0.3098503170775321
Batticaloa,era5_soil_moisture_0_to_7cm_mean,16,0.3031872514231244
Batticaloa,era5_soil_moisture_0_to_7cm_mean,17,0.26079328161020576
Batticaloa,era5_soil_moisture_0_to_7cm_mean,18,0.21546281431037248
Batticaloa,era5_soil_moisture_0_to_7cm_mean,19,0.17922517413823927
Batticaloa,era5_soil_moisture_0_to_7cm_mean,20,0.16529834639515192
Colombo,era5_soil_moisture_0_to_7cm_mean,2,0.1393027523823945
Colombo,era5_soil_moisture_0_to_7cm_mean,3,0.19561778720954642
Colombo,era5_soil_moisture_0_to_7cm_mean,4,0.25232904544549867
Colombo,era5_soil_moisture_0_to_7cm_mean,5,0.2909965988939373
Colombo,era5_soil_moisture_0_to_7cm_mean,6,0.32642648097240284
Colombo,era5_soil_moisture_0_to_7cm_mean,7,0.3354296705191474
Colombo,era5_soil_moisture_0_to_7cm_mean,8,0.31599403841305446
Colombo,era5_soil_moisture_0_to_7cm_mean,9,0.2892472941355935
Colombo,era5_soil_moisture_0_to_7cm_mean,10,0.23868765881535273
Colombo,era5_soil_moisture_0_to_7cm_mean,11,0.18512090412624382
Colombo,era5_soil_moisture_0_to_7cm_mean,12,0.11882058712802156
Colombo,era5_soil_moisture_0_to_7cm_mean,13,0.04750947405868688
Colombo,era5_soil_moisture_0_to_7cm_mean,14,-0.020306175499451178
Colombo,era5_soil_moisture_0_to_7cm_mean,15,-0.0866599725605851
Colombo,era5_soil_moisture_0_to_7cm_mean,16,-0.12934025220204337
Colombo,era5_soil_moisture_0_to_7cm_mean,17,-0.17770775417940152
Colombo,era5_soil_moisture_0_to_7cm_mean,18,-0.204038507318378
Colombo,era5_soil_moisture_0_to_7cm_mean,19,-0.24905743997280774
Colombo,era5_soil_moisture_0_to_7cm_mean,20,-0.28340037877660107
Galle,era5_soil_moisture_0_to_7cm_mean,2,0.16151976046366737
Galle,era5_soil_moisture_0_to_7cm_mean,3,0.18056416029743594
Galle,era5_soil_moisture_0_to_7cm_mean,4,0.18563460408433816
Galle,era5_soil_moisture_0_to_7cm_mean,5,0.2172882318606717
Galle,era5_soil_moisture_0_to_7cm_mean,6,0.22606338014518254
Galle,era5_soil_moisture_0_to_7cm_mean,7,0.23263175299298144
Galle,era5_soil_moisture_0_to_7cm_mean,8,0.267288246474099
Galle,era5_soil_moisture_0_to_7cm_mean,9,0.2579129379710378
Galle,era5_soil_moisture_0_to_7cm_mean,10,0.20740842697740364
Galle,era5_soil_moisture_0_to_7cm_mean,11,0.17262575446915707
Galle,era5_soil_moisture_0_to_7cm_mean,12,0.16962865378633932
Galle,era5_soil_moisture_0_to_7cm_mean,13,0.10806747044705885
Galle,era5_soil_moisture_0_to_7cm_mean,14,0.05316084525574361
Galle,era5_soil_moisture_0_to_7cm_mean,15,0.009583026012647693
Galle,era5_soil_moisture_0_to_7cm_mean,16,-0.02607404932886405
Galle,era5_soil_moisture_0_to_7cm_mean,17,-0.03788756378433565
Galle,era5_soil_moisture_0_to_7cm_mean,18,-0.03540596761068164
Galle,era5_soil_moisture_0_to_7cm_mean,19,-0.045038459988437446
Galle,era5_soil_moisture_0_to_7cm_mean,20,-0.03330381530330029
Gampaha,era5_soil_moisture_0_to_7cm_mean,2,0.09917467275826905
Gampaha,era5_soil_moisture_0_to_7cm_mean,3,0.11860170090420583
Gampaha,era5_soil_moisture_0_to_7cm_mean,4,0.1550309043309654
Gampaha,era5_soil_moisture_0_to_7cm_mean,5,0.20543344612326436
Gampaha,era5_soil_moisture_0_to_7cm_mean,6,0.25184081397485814
Gampaha,era5_soil_moisture_0_to_7cm_mean,7,0.2565053244228134
Gampaha,era5_soil_moisture_0_to_7cm_mean,8,0.2573897694771146
Gampaha,era5_soil_moisture_0_to_7cm_mean,9,0.25306313716639783
Gampaha,era5_soil_moisture_0_to_7cm_mean,10,0.21119269649145198
Gampaha,era5_soil_moisture_0_to_7cm_mean,11,0.17859347325695185
Gampaha,era5_soil_moisture_0_to_7cm_mean,12,0.1412334056616964
Gampaha,era5_soil_moisture_0_to_7cm_mean,13,0.1057038612657421
Gampaha,era5_soil_moisture_0_to_7cm_mean,14,0.05641637096728859
Gampaha,era5_soil_moisture_0_to_7cm_mean,15,0.03257260127224679
Gampaha,era5_soil_moisture_0_to_7cm_mean,16,0.005180193666420816
Gampaha,era5_soil_moisture_0_to_7cm_mean,17,-0.04939170793804118
Gampaha,era5_soil_moisture_0_to_7cm_mean,18,-0.0720502993460601
Gampaha,era5_soil_moisture_0_to_7cm_mean,19,-0.12000092975109206
Gampaha,era5_soil_moisture_0_to_7cm_mean,20,-0.17534631320668942
Hambantota,era5_soil_moisture_0_to_7cm_mean,2,-0.08479395259725497
Hambantota,era5_soil_moisture_0_to_7cm_mean,3,-0.05962528785029896
Hambantota,era5_soil_moisture_0_to_7cm_mean,4,-0.01262835132389686
Hambantota,era5_soil_moisture_0_to_7cm_mean,5,0.017277502926640157
Hambantota,era5_soil_moisture_0_to_7cm_mean,6,0.05206736575135651
Hambantota,era5_soil_moisture_0_to_7cm_mean,7,0.07408732536184642
Hambantota,era5_soil_moisture_0_to_7cm_mean,8,0.10691442068062688
Hambantota,era5_soil_moisture_0_to_7cm_mean,9,0.10634575206052733
Hambantota,era5_soil_moisture_0_to_7cm_mean,10,0.052596000824128235
Hambantota,era5_soil_moisture_0_to_7cm_mean,11,0.0301589185301155
Hambantota,era5_soil_moisture_0_to_7cm_mean,12,-0.0067535049082790375
Hambantota,era5_soil_moisture_0_to_7cm_mean,13,-0.07110994265444366
Hambantota,era5_soil_moisture_0_to_7cm_mean,14,-0.12241369463981218
Hambantota,era5_soil_moisture_0_to_7cm_mean,15,-0.1625110297920451
Hambantota,era5_soil_moisture_0_to_7cm_mean,16,-0.18081208864908405
Hambantota,era5_soil_moisture_0_to_7cm_mean,17,-0.22599289690813554
Hambantota,era5_soil_moisture_0_to_7cm_mean,18,-0.2784274214940881
Hambantota,era5_soil_moisture_0_to_7cm_mean,19,-0.3146745313525042
Hambantota,era5_soil_moisture_0_to_7cm_mean,20,-0.33970065462526156
Jaffna,era5_soil_moisture_0_to_7cm_mean,2,0.3622998003382224
Jaffna,era5_soil_moisture_0_to_7cm_mean,3,0.4130836883910579
Jaffna,era5_soil_moisture_0_to_7cm_mean,4,0.4374785730115027
Jaffna,era5_soil_moisture_0_to_7cm_mean,5,0.4424501222033494
Jaffna,era5_soil_moisture_0_to_7cm_mean,6,0.4476678061115553
Jaffna,era5_soil_moisture_0_to_7cm_mean,7,0.42077797795075345
Jaffna,era5_soil_moisture_0_to_7cm_mean,8,0.3894791317171284
Jaffna,era5_soil_moisture_0_to_7cm_mean,9,0.36722160338221527
Jaffna,era5_soil_moisture_0_to_7cm_mean,10,0.3131599222759645
Jaffna,era5_soil_moisture_0_to_7cm_mean,11,0.23106674270160996
Jaffna,era5_soil_moisture_0_to_7cm_mean,12,0.16647652075800318
Jaffna,era5_soil_moisture_0_to_7cm_mean,13,0.08015249048953169
Jaffna,era5_soil_moisture_0_to_7cm_mean,14,0.009980778876698942
Jaffna,era5_soil_moisture_0_to_7cm_mean,15,-0.04593185900159389
Jaffna,era5_soil_moisture_0_to_7cm_mean,16,-0.11694727811697536
Jaffna,era5_soil_moisture_0_to_7cm_mean,17,-0.19891118833659513
Jaffna,era5_soil_moisture_0_to_7cm_mean,18,-0.25608953387352623
Jaffna,era5_soil_moisture_0_to_7cm_mean,19,-0.2972816006584843
Jaffna,era5_soil_moisture_0_to_7cm_mean,20,-0.3134717875566052
Kalutara,era5_soil_moisture_0_to_7cm_mean,2,0.08317892233916029
Kalutara,era5_soil_moisture_0_to_7cm_mean,3,0.09675161923287912
Kalutara,era5_soil_moisture_0_to_7cm_mean,4,0.11196926113457527
Kalutara,era5_soil_moisture_0_to_7cm_mean,5,0.16150161215339123
Kalutara,era5_soil_moisture_0_to_7cm_mean,6,0.19590344724506562
Kalutara,era5_soil_moisture_0_to_7cm_mean,7,0.22572418305153544
Kalutara,era5_soil_moisture_0_to_7cm_mean,8,0.24765156293490115
Kalutara,era5_soil_moisture_0_to_7cm_mean,9,0.2525871403424057
Kalutara,era5_soil_moisture_0_to_7cm_mean,10,0.23854399541554286
Kalutara,era5_soil_moisture_0_to_7cm_mean,11,0.23660775279828397
Kalutara,era5_soil_moisture_0_to_7cm_mean,12,0.20790474980226095
Kalutara,era5_soil_moisture_0_to_7cm_mean,13,0.18430055618797803
Kalutara,era5_soil_moisture_0_to_7cm_mean,14,0.12113209920628036
Kalutara,era5_soil_moisture_0_to_7cm_mean,15,0.058128733635221114
Kalutara,era5_soil_moisture_0_to_7cm_mean,16,0.033717684207361535
Kalutara,era5_soil_moisture_0_to_7cm_mean,17,0.0004739813008813508
Kalutara,era5_soil_moisture_0_to_7cm_mean,18,-0.0042373724491707
Kalutara,era5_soil_moisture_0_to_7cm_mean,19,-0.02477397884694771
Kalutara,era5_soil_moisture_0_to_7cm_mean,20,-0.038288066202579026
Kandy,era5_soil_moisture_0_to_7cm_mean,2,0.02572742743692231
Kandy,era5_soil_moisture_0_to_7cm_mean,3,-0.00979486086736951
Kandy,era5_soil_moisture_0_to_7cm_mean,4,0.007113262116753258
Kandy,era5_soil_moisture_0_to_7cm_mean,5,0.03930601538226278
Kandy,era5_soil_moisture_0_to_7cm_mean,6,0.05216887964042959
Kandy,era5_soil_moisture_0_to_7cm_mean,7,0.029471011573596197
Kandy,era5_soil_moisture_0_to_7cm_mean,8,0.008841608727447384
Kandy,era5_soil_moisture_0_to_7cm_mean,9,-0.04995813289478045
Kandy,era5_soil_moisture_0_to_7cm_mean,10,-0.11134027875251672
Kandy,era5_soil_moisture_0_to_7cm_mean,11,-0.1593203522210215
Kandy,era5_soil_moisture_0_to_7cm_mean,12,-0.1819958380566634
Kandy,era5_soil_moisture_0_to_7cm_mean,13,-0.2657234772945092
Kandy,era5_soil_moisture_0_to_7cm_mean,14,-0.31358188993623526
Kandy,era5_soil_moisture_0_to_7cm_mean,15,-0.33837309134767357
Kandy,era5_soil_moisture_0_to_7cm_mean,16,-0.357824106136653
Kandy,era5_soil_moisture_0_to_7cm_mean,17,-0.3746394929720265
Kandy,era5_soil_moisture_0_to_7cm_mean,18,-0.3776852295488076
Kandy,era5_soil_moisture_0_to_7cm_mean,19,-0.3853866270781297
Kandy,era5_soil_moisture_0_to_7cm_mean,20,-0.37065688511182165
Kegalle,era5_soil_moisture_0_to_7cm_mean,2,0.14769553528706417
Kegalle,era5_soil_moisture_0_to_7cm_mean,3,0.11904389167386183
Kegalle,era5_soil_moisture_0_to_7cm_mean,4,0.11149320540777596
Kegalle,era5_soil_moisture_0_to_7cm_mean,5,0.1339594434551857
Kegalle,era5_soil_moisture_0_to_7cm_mean,6,0.12471696254924444
Kegalle,era5_soil_moisture_0_to_7cm_mean,7,0.1220672439400481
Kegalle,era5_soil_moisture_0_to_7cm_mean,8,0.07980564882499852
Kegalle,era5_soil_moisture_0_to_7cm_mean,9,0.027721038241693374
Kegalle,era5_soil_moisture_0_to_7cm_mean,10,-0.012880384785042264
Kegalle,era5_soil_moisture_0_to_7cm_mean,11,-0.05771087363009995
Kegalle,era5_soil_moisture_0_to_7cm_mean,12,-0.11260989932882337
Kegalle,era5_soil_moisture_0_to_7cm_mean,13,-0.16771547585891708
Kegalle,era5_soil_moisture_0_to_7cm_mean,14,-0.217808362924008
Kegalle,era5_soil_moisture_0_to_7cm_mean,15,-0.26328331283257167
Kegalle,era5_soil_moisture_0_to_7cm_mean,16,-0.3027412774502076
Kegalle,era5_soil_moisture_0_to_7cm_mean,17,-0.3179736428038823
Kegalle,era5_soil_moisture_0_to_7cm_mean,18,-0.3131975000015865
Kegalle,era5_soil_moisture_0_to_7cm_mean,19,-0.3435893547576872
Kegalle,era5_soil_moisture_0_to_7cm_mean,20,-0.3284756614396478
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,2,-0.006044463230439824
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,3,0.03770453816638014
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,4,0.08019920812672246
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,5,0.07200872006164395
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,6,0.10077360431107384
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,7,0.11973920383023784
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,8,0.14959912542045156
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,9,0.15861982162764407
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,10,0.14728088681766058
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,11,0.10027053121801628
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,12,0.11354096019007227
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,13,0.06495010561774427
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,14,0.0343327503969128
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,15,0.017706933422509015
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,16,0.00898693792007276
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,17,0.004329543724214369
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,18,0.005344561663563762
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,19,0.0019180843017445124
Kilinochchi,era5_soil_moisture_0_to_7cm_mean,20,-0.01403108000725173
Kurunegala,era5_soil_moisture_0_to_7cm_mean,2,0.008840700418263011
Kurunegala,era5_soil_moisture_0_to_7cm_mean,3,0.036978067777060336
Kurunegala,era5_soil_moisture_0_to_7cm_mean,4,0.06849765388563724
Kurunegala,era5_soil_moisture_0_to_7cm_mean,5,0.11824194843620649
Kurunegala,era5_soil_moisture_0_to_7cm_mean,6,0.12710448365231636
Kurunegala,era5_soil_moisture_0_to_7cm_mean,7,0.1499564769633398
Kurunegala,era5_soil_moisture_0_to_7cm_mean,8,0.14202038643766898
Kurunegala,era5_soil_moisture_0_to_7cm_mean,9,0.1067948593932733
Kurunegala,era5_soil_moisture_0_to_7cm_mean,10,0.05004737546415882
Kurunegala,era5_soil_moisture_0_to_7cm_mean,11,-0.017340714507844596
Kurunegala,era5_soil_moisture_0_to_7cm_mean,12,-0.10819649735439564
Kurunegala,era5_soil_moisture_0_to_7cm_mean,13,-0.19607230151012373
Kurunegala,era5_soil_moisture_0_to_7cm_mean,14,-0.2720451707409292
Kurunegala,era5_soil_moisture_0_to_7cm_mean,15,-0.33490449668161143
Kurunegala,era5_soil_moisture_0_to_7cm_mean,16,-0.3996429804623539
Kurunegala,era5_soil_moisture_0_to_7cm_mean,17,-0.4462970934112511
Kurunegala,era5_soil_moisture_0_to_7cm_mean,18,-0.4721574690653501
Kurunegala,era5_soil_moisture_0_to_7cm_mean,19,-0.4965365770137809
Kurunegala,era5_soil_moisture_0_to_7cm_mean,20,-0.48702832216159725
Mannar,era5_soil_moisture_0_to_7cm_mean,2,0.13262041877407368
Mannar,era5_soil_moisture_0_to_7cm_mean,3,0.16576840381338445
Mannar,era5_soil_moisture_0_to_7cm_mean,4,0.16895340765703423
Mannar,era5_soil_moisture_0_to_7cm_mean,5,0.21204851041813444
Mannar,era5_soil_moisture_0_to_7cm_mean,6,0.2567506771504179
Mannar,era5_soil_moisture_0_to_7cm_mean,7,0.24962194933782428
Mannar,era5_soil_moisture_0_to_7cm_mean,8,0.23749540815301065
Mannar,era5_soil_moisture_0_to_7cm_mean,9,0.1873912818702381
Mannar,era5_soil_moisture_0_to_7cm_mean,10,0.10752001296636482
Mannar,era5_soil_moisture_0_to_7cm_mean,11,0.07297082540345647
Mannar,era5_soil_moisture_0_to_7cm_mean,12,0.02151612658434874
Mannar,era5_soil_moisture_0_to_7cm_mean,13,-0.03298824788412973
Mannar,era5_soil_moisture_0_to_7cm_mean,14,-0.11198234100444956
Mannar,era5_soil_moisture_0_to_7cm_mean,15,-0.11204305445064874
Mannar,era5_soil_moisture_0_to_7cm_mean,16,-0.1579038177306785
Mannar,era5_soil_moisture_0_to_7cm_mean,17,-0.19546990467582756
Mannar,era5_soil_moisture_0_to_7cm_mean,18,-0.24560507917509947
Mannar,era5_soil_moisture_0_to_7cm_mean,19,-0.2515552911590423
Mannar,era5_soil_moisture_0_to_7cm_mean,20,-0.2539603296177838
Matale,era5_soil_moisture_0_to_7cm_mean,2,-0.03793834887223634
Matale,era5_soil_moisture_0_to_7cm_mean,3,-0.053728106396711856
Matale,era5_soil_moisture_0_to_7cm_mean,4,-0.024113471668635575
Matale,era5_soil_moisture_0_to_7cm_mean,5,0.03152257988945757
Matale,era5_soil_moisture_0_to_7cm_mean,6,0.06202455538205074
Matale,era5_soil_moisture_0_to_7cm_mean,7,0.08826203169300921
Matale,era5_soil_moisture_0_to_7cm_mean,8,0.08461816548077862
Matale,era5_soil_moisture_0_to_7cm_mean,9,0.07519598692736623
Matale,era5_soil_moisture_0_to_7cm_mean,10,0.057399687393611704
Matale,era5_soil_moisture_0_to_7cm_mean,11,0.030910312875001927
Matale,era5_soil_moisture_0_to_7cm_mean,12,-0.006604050633037925
Matale,era5_soil_moisture_0_to_7cm_mean,13,-0.06775231937785613
Matale,era5_soil_moisture_0_to_7cm_mean,14,-0.11590981572217601
Matale,era5_soil_moisture_0_to_7cm_mean,15,-0.15136464007642694
Matale,era5_soil_moisture_0_to_7cm_mean,16,-0.1782508359701847
Matale,era5_soil_moisture_0_to_7cm_mean,17,-0.22934926417421067
Matale,era5_soil_moisture_0_to_7cm_mean,18,-0.22509614150830354
Matale,era5_soil_moisture_0_to_7cm_mean,19,-0.25248398314913784
Matale,era5_soil_moisture_0_to_7cm_mean,20,-0.24839565960228643
Matara,era5_soil_moisture_0_to_7cm_mean,2,0.13889019871200733
Matara,era5_soil_moisture_0_to_7cm_mean,3,0.1606679513334782
Matara,era5_soil_moisture_0_to_7cm_mean,4,0.1936951986351253
Matara,era5_soil_moisture_0_to_7cm_mean,5,0.2144654194685588
Matara,era5_soil_moisture_0_to_7cm_mean,6,0.2537241228839729
Matara,era5_soil_moisture_0_to_7cm_mean,7,0.26970736765946457
Matara,era5_soil_moisture_0_to_7cm_mean,8,0.3020177935557413
Matara,era5_soil_moisture_0_to_7cm_mean,9,0.3056211307975858
Matara,era5_soil_moisture_0_to_7cm_mean,10,0.26489139472551054
Matara,era5_soil_moisture_0_to_7cm_mean,11,0.22493556271147985
Matara,era5_soil_moisture_0_to_7cm_mean,12,0.1971942280368339
Matara,era5_soil_moisture_0_to_7cm_mean,13,0.1723119831943628
Matara,era5_soil_moisture_0_to_7cm_mean,14,0.1346701549289774
Matara,era5_soil_moisture_0_to_7cm_mean,15,0.07810028977672603
Matara,era5_soil_moisture_0_to_7cm_mean,16,0.01856821111708569
Matara,era5_soil_moisture_0_to_7cm_mean,17,-0.024169194418325622
Matara,era5_soil_moisture_0_to_7cm_mean,18,-0.0311220611669216
Matara,era5_soil_moisture_0_to_7cm_mean,19,-0.08027396413213533
Matara,era5_soil_moisture_0_to_7cm_mean,20,-0.10960734520087777
Moneragala,era5_soil_moisture_0_to_7cm_mean,2,-0.014310706240231345
Moneragala,era5_soil_moisture_0_to_7cm_mean,3,-0.008544211132418739
Moneragala,era5_soil_moisture_0_to_7cm_mean,4,0.01230075291969061
Moneragala,era5_soil_moisture_0_to_7cm_mean,5,0.04944498164830368
Moneragala,era5_soil_moisture_0_to_7cm_mean,6,0.06665402757902805
Moneragala,era5_soil_moisture_0_to_7cm_mean,7,0.06726185578320246
Moneragala,era5_soil_moisture_0_to_7cm_mean,8,0.07820666513481776
Moneragala,era5_soil_moisture_0_to_7cm_mean,9,0.09491090528654113
Moneragala,era5_soil_moisture_0_to_7cm_mean,10,0.09677196213704459
Moneragala,era5_soil_moisture_0_to_7cm_mean,11,0.05502555763544577
Moneragala,era5_soil_moisture_0_to_7cm_mean,12,0.023756492898875416
Moneragala,era5_soil_moisture_0_to_7cm_mean,13,0.009324403322493452
Moneragala,era5_soil_moisture_0_to_7cm_mean,14,-0.03281249414550382
Moneragala,era5_soil_moisture_0_to_7cm_mean,15,-0.08687129357842013
Moneragala,era5_soil_moisture_0_to_7cm_mean,16,-0.12930627971284367
Moneragala,era5_soil_moisture_0_to_7cm_mean,17,-0.15536461191673456
Moneragala,era5_soil_moisture_0_to_7cm_mean,18,-0.18496992894908731
Moneragala,era5_soil_moisture_0_to_7cm_mean,19,-0.18828638559890293
Moneragala,era5_soil_moisture_0_to_7cm_mean,20,-0.2371532853992419
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,2,0.08655260398869709
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,3,0.12156283145468214
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,4,0.15021936526588245
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,5,0.16184553477082214
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,6,0.17488741580133577
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,7,0.141121999307398
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,8,0.14655185166788373
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,9,0.15409674859936068
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,10,0.14537278864923553
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,11,0.10582027220745231
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,12,0.06629563177682297
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,13,-0.005233786668782828
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,14,-0.016943658163080185
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,15,-0.001139071674255559
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,16,-0.026753764853644498
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,17,-0.09325490515844391
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,18,-0.08229662670140167
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,19,-0.03841226392929672
Mullaitivu,era5_soil_moisture_0_to_7cm_mean,20,-0.051017870183459324
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,2,0.001437041664339945
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,3,0.001210385240022785
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,4,0.042922283068548034
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,5,0.11050178543614612
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,6,0.09862039650193168
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,7,0.09229367539932289
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,8,0.06617335887456542
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,9,0.07992794786352181
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,10,0.012266909290556143
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,11,-0.018497285813016424
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,12,-0.08778791156776791
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,13,-0.18115704037424712
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,14,-0.20882388539483404
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,15,-0.23944283350268744
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,16,-0.3149966619407869
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,17,-0.32362920383934424
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,18,-0.28016206097449886
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,19,-0.29641946571809996
NuwaraEliya,era5_soil_moisture_0_to_7cm_mean,20,-0.30509252769487305
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,2,0.015420690371101695
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,3,-0.033323042155808766
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,4,-0.033867673333253884
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,5,0.001997989311425392
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,6,0.02316966370194995
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,7,0.03980670775318092
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,8,0.05410469867660261
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,9,0.025765374038051073
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,10,-0.005959420263088307
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,11,-0.05544147056749159
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,12,-0.0754844389879475
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,13,-0.15133462590665717
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,14,-0.21724249321154906
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,15,-0.1878077491241875
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,16,-0.17943828053748484
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,17,-0.19995414318203433
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,18,-0.20172353986808128
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,19,-0.23237813253188802
Polonnaruwa,era5_soil_moisture_0_to_7cm_mean,20,-0.22549625462538073
Puttalam,era5_soil_moisture_0_to_7cm_mean,2,0.08196361939100477
Puttalam,era5_soil_moisture_0_to_7cm_mean,3,0.10712480128242365
Puttalam,era5_soil_moisture_0_to_7cm_mean,4,0.1299476119543507
Puttalam,era5_soil_moisture_0_to_7cm_mean,5,0.1529103923530308
Puttalam,era5_soil_moisture_0_to_7cm_mean,6,0.19005666158253767
Puttalam,era5_soil_moisture_0_to_7cm_mean,7,0.20615970602081726
Puttalam,era5_soil_moisture_0_to_7cm_mean,8,0.19443506767052518
Puttalam,era5_soil_moisture_0_to_7cm_mean,9,0.15344057312926426
Puttalam,era5_soil_moisture_0_to_7cm_mean,10,0.09592933812849623
Puttalam,era5_soil_moisture_0_to_7cm_mean,11,0.04831164111811238
Puttalam,era5_soil_moisture_0_to_7cm_mean,12,-0.008188980416966323
Puttalam,era5_soil_moisture_0_to_7cm_mean,13,-0.07814291152776266
Puttalam,era5_soil_moisture_0_to_7cm_mean,14,-0.17302573402738153
Puttalam,era5_soil_moisture_0_to_7cm_mean,15,-0.2253394404579506
